Customer ID,Customer Name,Segment,Region,State,City,Join Date,Geography Key,Recency,Frequency,Monetary,Total_Profit,Total_Units,First_Purchase,Last_Purchase,R_Score,F_Score,M_Score,RFM_Score,RFM Segment,Customer Lifetime Value,Average Order Value
CUST-0410,Alexander Clark,Consumer,South,Tennessee,Nashville,2022-05-08,GEO-0017,58,6,5506.95,2458.26,9,2022-10-26,2026-05-04,4,4,4,444,Champions,5506.95,917.82
CUST-0411,Raymond Moore,Consumer,Central,Texas,San Antonio,2024-09-06,GEO-0001,127,3,131.3,51.44,5,2024-12-20,2026-02-24,3,2,1,321,Potential Loyalists,131.3,43.77
CUST-0412,Angela Carter,Consumer,East,New York,Buffalo,2024-07-30,GEO-0028,169,14,14468.1,5897.4,45,2024-08-05,2026-01-13,3,5,5,355,Loyal Customers,14468.1,1033.44
CUST-0413,Peter Morgan,Consumer,Central,Ohio,Columbus,2023-06-26,GEO-0004,321,2,1070.75,586.62,7,2024-03-11,2025-08-14,2,2,2,222,Low-Value Customers,1070.75,535.38
CUST-0414,Brandon Morris,Consumer,East,New Jersey,Newark,2023-07-26,GEO-0018,648,1,66.3,28.01,2,2024-09-21,2024-09-21,1,1,1,111,Low-Value Customers,66.3,66.3
CUST-0415,Anna Hill,Consumer,Central,Texas,Austin,2023-08-15,GEO-0027,1002,1,111.2,32.99,1,2023-10-03,2023-10-03,1,1,1,111,Low-Value Customers,111.2,111.2
CUST-0416,Raymond Clark,Corporate,South,Virginia,Richmond,2023-10-12,GEO-0013,212,13,10398.35,4172.89,33,2023-10-12,2025-12-01,2,5,5,255,Loyal Customers,10398.35,799.87
CUST-0417,Kathleen Hall,Corporate,Central,Texas,Houston,2023-08-13,GEO-0023,81,13,8908.1,3590.59,24,2023-08-28,2026-04-11,4,5,5,455,Champions,8908.1,685.24
CUST-0418,Jessica Cooper,Consumer,South,Florida,Miami,2023-12-08,GEO-0012,5,13,12950.45,5269.38,33,2024-04-03,2026-06-26,5,5,5,555,Champions,12950.45,996.19
CUST-0419,Jerry Jackson,Consumer,Central,Texas,Dallas,2022-06-11,GEO-0019,1001,1,196.0,100.6,4,2023-10-04,2023-10-04,1,1,1,111,Low-Value Customers,196.0,196.0
CUST-0420,Brian Cruz,Corporate,South,Tennessee,Nashville,2023-03-15,GEO-0017,570,3,2159.65,983.79,5,2023-06-30,2024-12-08,1,2,3,123,At-Risk Customers,2159.65,719.88
CUST-0421,Lisa Morgan,Consumer,Central,Texas,Houston,2022-10-09,GEO-0023,61,12,22839.35,9122.84,40,2022-10-10,2026-05-01,4,5,5,455,Champions,22839.35,1903.28
CUST-0422,Susan Walker,Consumer,East,Massachusetts,Boston,2023-04-22,GEO-0002,77,2,3646.1,1028.88,6,2023-12-01,2026-04-15,4,2,4,424,New Customers,3646.1,1823.05
CUST-0423,Michael Gonzalez,Consumer,South,Tennessee,Nashville,2022-07-25,GEO-0017,24,13,3934.7999999999997,1788.33,22,2022-09-10,2026-06-07,5,5,4,554,Champions,3934.8,302.68
CUST-0424,Debra Moore,Consumer,East,New York,New York City,2024-04-13,GEO-0014,145,6,1490.75,722.14,9,2024-10-09,2026-02-06,3,4,2,342,Potential Loyalists,1490.75,248.46
CUST-0425,Katherine Stewart,Consumer,East,Pennsylvania,Philadelphia,2023-08-12,GEO-0006,578,5,1720.4,691.99,9,2023-08-21,2024-11-30,1,3,3,133,Loyal Customers,1720.4,344.08
CUST-0426,Carol Torres,Corporate,West,Washington,Spokane,2025-03-21,GEO-0007,15,15,18042.6,7026.59,35,2025-04-19,2026-06-16,5,5,5,555,Champions,18042.6,1202.84
CUST-0427,Dorothy Morgan,Corporate,West,California,San Diego,2022-12-25,GEO-0005,18,11,3302.5,1397.08,15,2023-04-17,2026-06-13,5,5,4,554,Champions,3302.5,300.23
CUST-0428,Rebecca Thompson,Home Office,West,California,San Diego,2024-03-24,GEO-0005,372,1,22.0,9.88,1,2025-06-24,2025-06-24,2,1,1,211,Low-Value Customers,22.0,22.0
CUST-0429,Tyler Murphy,Consumer,Central,Texas,Dallas,2022-03-18,GEO-0019,120,4,534.3,251.01,6,2023-01-16,2026-03-03,3,3,1,331,Potential Loyalists,534.3,133.57
CUST-0430,Mary Hill,Corporate,West,Oregon,Portland,2023-11-18,GEO-0016,143,3,1944.5,864.72,8,2025-05-12,2026-02-08,3,2,3,323,Potential Loyalists,1944.5,648.17
CUST-0431,Andrew Collins,Home Office,South,Virginia,Richmond,2022-10-02,GEO-0013,342,5,801.0999999999999,319.69,6,2022-11-22,2025-07-24,2,3,2,232,At-Risk Customers,801.1,160.22
CUST-0432,Nathan Cook,Consumer,East,Pennsylvania,Philadelphia,2022-08-19,GEO-0006,476,2,338.1,158.88,2,2024-10-07,2025-03-12,1,2,1,121,Low-Value Customers,338.1,169.05
CUST-0433,Kevin Lee,Corporate,Central,Illinois,Chicago,2023-01-17,GEO-0003,76,7,3806.5,1635.3,17,2023-02-27,2026-04-16,4,4,4,444,Champions,3806.5,543.79
CUST-0434,Mary Baker,Corporate,East,Pennsylvania,Philadelphia,2022-12-26,GEO-0006,366,2,839.3,381.84,4,2024-07-31,2025-06-30,2,2,2,222,Low-Value Customers,839.3,419.65
CUST-0435,Brandon Phillips,Home Office,Central,Texas,San Antonio,2022-06-27,GEO-0001,50,12,3198.7,1349.8799999999999,21,2022-10-14,2026-05-12,4,5,4,454,Champions,3198.7,266.56
CUST-0436,Stephanie Gonzalez,Consumer,West,Arizona,Phoenix,2024-09-04,GEO-0026,29,7,4029.0499999999997,1537.69,14,2024-10-06,2026-06-02,5,4,4,544,Champions,4029.05,575.58
CUST-0437,Carol Young,Consumer,Central,Minnesota,Minneapolis,2023-04-28,GEO-0032,197,7,3777.8,1569.51,17,2023-06-30,2025-12-16,3,4,4,344,Loyal Customers,3777.8,539.69
CUST-0438,Laura Wright,Home Office,Central,Texas,Austin,2025-04-07,GEO-0027,131,5,1042.65,418.14,7,2025-07-05,2026-02-20,3,3,2,332,Potential Loyalists,1042.65,208.53
CUST-0439,Patrick Johnson,Consumer,Central,Ohio,Cleveland,2023-04-29,GEO-0030,534,2,317.5,152.3,2,2024-08-19,2025-01-13,1,2,1,121,Low-Value Customers,317.5,158.75
CUST-0440,Linda Thomas,Consumer,East,New York,New York City,2024-04-10,GEO-0014,329,2,206.1,95.58000000000001,4,2025-06-03,2025-08-06,2,2,1,221,Low-Value Customers,206.1,103.05
CUST-0441,Debra Cook,Home Office,Central,Texas,Austin,2022-08-29,GEO-0027,172,5,1243.95,574.8800000000001,9,2022-09-14,2026-01-10,3,3,2,332,Potential Loyalists,1243.95,248.79
CUST-0442,Samantha Nguyen,Consumer,East,Massachusetts,Boston,2023-03-25,GEO-0002,307,3,1594.85,613.26,4,2025-02-18,2025-08-28,2,2,3,223,At-Risk Customers,1594.85,531.62
CUST-0443,Sarah Morris,Consumer,Central,Ohio,Cleveland,2024-05-01,GEO-0030,217,7,4798.95,2064.68,15,2024-07-18,2025-11-26,2,4,4,244,Loyal Customers,4798.95,685.56
CUST-0444,Rachel Peterson,Home Office,East,Pennsylvania,Pittsburgh,2023-05-22,GEO-0031,63,4,6140.0,2720.77,7,2023-10-15,2026-04-29,4,3,5,435,Loyal Customers,6140.0,1535.0
CUST-0445,Debra Hernandez,Corporate,Central,Ohio,Cleveland,2022-06-09,GEO-0030,964,1,70.2,27.95,2,2023-11-10,2023-11-10,1,1,1,111,Low-Value Customers,70.2,70.2
CUST-0446,Christina Anderson,Consumer,East,Pennsylvania,Philadelphia,2025-03-18,GEO-0006,351,1,1449.0,593.28,1,2025-07-15,2025-07-15,2,1,2,212,Low-Value Customers,1449.0,1449.0
CUST-0447,Jonathan Martin,Consumer,South,Georgia,Atlanta,2022-08-27,GEO-0010,787,1,916.0,457.38,4,2024-05-05,2024-05-05,1,1,2,112,Low-Value Customers,916.0,916.0
CUST-0448,Debra Clark,Corporate,South,Virginia,Richmond,2022-07-06,GEO-0013,30,6,5061.7,2115.94,14,2022-11-04,2026-06-01,5,4,4,544,Champions,5061.7,843.62
CUST-0449,Kelly Rogers,Consumer,West,California,San Jose,2024-07-17,GEO-0011,282,2,5054.549999999999,2255.3500000000004,7,2025-08-28,2025-09-22,2,2,4,224,At-Risk Customers,5054.55,2527.27
CUST-0450,Thomas Rogers,Consumer,West,California,San Jose,2025-02-18,GEO-0011,365,1,630.0,342.17,3,2025-07-01,2025-07-01,2,1,2,212,Low-Value Customers,630.0,630.0
CUST-0451,Cynthia Flores,Corporate,South,Florida,Miami,2023-06-06,GEO-0012,258,5,743.4999999999999,299.61,8,2023-11-17,2025-10-16,2,3,2,232,At-Risk Customers,743.5,148.7
CUST-0452,Jose Smith,Corporate,West,Washington,Seattle,2022-04-03,GEO-0020,283,2,708.0,366.8,3,2023-11-09,2025-09-21,2,2,2,222,Low-Value Customers,708.0,354.0
CUST-0453,Jason Hall,Corporate,West,California,San Jose,2022-05-22,GEO-0011,125,12,9351.55,3612.42,28,2022-09-11,2026-02-26,3,5,5,355,Loyal Customers,9351.55,779.3
CUST-0454,Lauren Stewart,Consumer,South,Florida,Orlando,2023-01-04,GEO-0021,98,13,19895.15,8695.6,44,2023-01-26,2026-03-25,4,5,5,455,Champions,19895.15,1530.4
CUST-0455,Jerry Moore,Corporate,South,Florida,Orlando,2024-02-06,GEO-0021,307,4,1015.6999999999999,447.2,10,2024-03-22,2025-08-28,2,3,2,232,At-Risk Customers,1015.7,253.92
CUST-0456,Zachary Carter,Consumer,Central,Minnesota,Minneapolis,2024-02-09,GEO-0032,6,13,12465.7,5252.26,45,2024-03-03,2026-06-25,5,5,5,555,Champions,12465.7,958.9
CUST-0457,David Cooper,Consumer,Central,Ohio,Columbus,2022-08-31,GEO-0004,87,11,10807.599999999999,4284.15,25,2022-12-11,2026-04-05,4,5,5,455,Champions,10807.6,982.51
CUST-0458,Daniel Morgan,Consumer,West,Arizona,Phoenix,2023-04-02,GEO-0026,624,2,83.0,20.86,5,2024-06-23,2024-10-15,1,2,1,121,Low-Value Customers,83.0,41.5
CUST-0459,Adam Smith,Corporate,Central,Texas,Austin,2024-08-06,GEO-0027,247,2,333.0,158.02,4,2025-04-30,2025-10-27,2,2,1,221,Low-Value Customers,333.0,166.5
CUST-0460,Frank Cooper,Consumer,Central,Minnesota,Minneapolis,2023-04-16,GEO-0032,18,13,7975.299999999999,3481.32,31,2023-06-30,2026-06-13,5,5,5,555,Champions,7975.3,613.48
CUST-0461,Sandra Collins,Consumer,Central,Texas,Houston,2023-01-22,GEO-0023,48,9,2227.5,995.25,17,2023-04-22,2026-05-14,4,5,3,453,Loyal Customers,2227.5,247.5
CUST-0462,Lauren Anderson,Consumer,South,Florida,Orlando,2025-06-13,GEO-0021,113,5,3617.1,1513.38,10,2025-07-04,2026-03-10,3,3,4,334,Loyal Customers,3617.1,723.42
CUST-0463,Jerry Williams,Consumer,West,Washington,Seattle,2022-07-26,GEO-0020,11,14,6864.05,3004.4900000000002,25,2022-11-21,2026-06-20,5,5,5,555,Champions,6864.05,490.29
CUST-0464,Scott Jones,Consumer,West,California,San Jose,2023-05-17,GEO-0011,607,2,1817.2,681.54,3,2023-12-07,2024-11-01,1,2,3,123,At-Risk Customers,1817.2,908.6
CUST-0465,Jack Garcia,Consumer,East,Massachusetts,Boston,2025-01-10,GEO-0002,43,7,7681.95,3478.38,15,2025-01-21,2026-05-19,4,4,5,445,Champions,7681.95,1097.42
CUST-0466,Betty Davis,Consumer,Central,Texas,Dallas,2023-04-25,GEO-0019,1055,2,241.55,106.11,3,2023-05-26,2023-08-11,1,2,1,121,Low-Value Customers,241.55,120.78
CUST-0467,Jose Green,Corporate,Central,Texas,San Antonio,2023-05-01,GEO-0001,49,14,14240.55,5497.28,32,2024-02-12,2026-05-13,4,5,5,455,Champions,14240.55,1017.18
CUST-0468,Kenneth Jackson,Home Office,East,Massachusetts,Boston,2024-04-26,GEO-0002,20,7,2097.85,775.59,11,2024-07-04,2026-06-11,5,4,3,543,Loyal Customers,2097.85,299.69
CUST-0469,Kenneth Scott,Consumer,East,New York,Buffalo,2024-05-24,GEO-0028,201,4,5262.9,1676.0,11,2024-11-11,2025-12-12,3,3,4,334,Loyal Customers,5262.9,1315.72
CUST-0470,Anna Murphy,Consumer,Central,Ohio,Columbus,2024-02-20,GEO-0004,138,2,1179.85,448.35,3,2025-03-27,2026-02-13,3,2,2,322,Potential Loyalists,1179.85,589.92
CUST-0471,Tyler Ortiz,Consumer,South,Florida,Orlando,2024-04-16,GEO-0021,215,14,15640.699999999999,7171.799999999999,37,2024-05-05,2025-11-28,2,5,5,255,Loyal Customers,15640.7,1117.19
CUST-0472,Karen Hill,Consumer,South,Tennessee,Nashville,2023-05-09,GEO-0017,334,2,356.8,150.87,2,2024-04-23,2025-08-01,2,2,1,221,Low-Value Customers,356.8,178.4
CUST-0473,Nathan Lewis,Consumer,West,Nevada,Las Vegas,2024-08-06,GEO-0029,9,7,12027.85,5018.23,17,2024-08-13,2026-06-22,5,4,5,545,Champions,12027.85,1718.26
CUST-0474,Christina Davis,Corporate,South,Florida,Orlando,2025-02-15,GEO-0021,3,5,5052.75,2411.05,12,2025-12-19,2026-06-28,5,3,4,534,Loyal Customers,5052.75,1010.55
CUST-0475,Angela Moore,Consumer,Central,Illinois,Chicago,2023-02-21,GEO-0003,237,5,10710.85,4448.07,14,2023-12-01,2025-11-06,2,3,5,235,Loyal Customers,10710.85,2142.17
CUST-0476,Kevin Hernandez,Home Office,Central,Ohio,Cleveland,2022-07-09,GEO-0030,1150,3,392.6,177.31,5,2022-11-20,2023-05-08,1,2,1,121,Low-Value Customers,392.6,130.87
CUST-0477,Jonathan Harris,Consumer,Central,Minnesota,Minneapolis,2025-05-23,GEO-0032,89,2,236.3,111.78,3,2025-10-26,2026-04-03,4,2,1,421,New Customers,236.3,118.15
CUST-0478,Nicole Garcia,Home Office,East,Pennsylvania,Philadelphia,2025-04-18,GEO-0006,63,7,1281.1,432.82,12,2025-05-16,2026-04-29,4,4,2,442,Potential Loyalists,1281.1,183.01
CUST-0479,Patrick Bailey,Consumer,East,Pennsylvania,Pittsburgh,2023-11-13,GEO-0031,48,1,94.05,43.53,1,2026-05-14,2026-05-14,4,1,1,411,New Customers,94.05,94.05
CUST-0480,Kenneth Johnson,Consumer,East,Pennsylvania,Philadelphia,2022-08-29,GEO-0006,235,4,3452.2,1433.3600000000001,8,2023-05-13,2025-11-08,2,3,4,234,Loyal Customers,3452.2,863.05
CUST-0481,Janet Morris,Home Office,East,Pennsylvania,Pittsburgh,2024-03-23,GEO-0031,56,5,9837.6,4040.93,15,2024-12-03,2026-05-06,4,3,5,435,Loyal Customers,9837.6,1967.52
CUST-0482,Christina Walker,Corporate,Central,Texas,Dallas,2024-02-19,GEO-0019,540,4,3087.0,944.5699999999999,6,2024-04-15,2025-01-07,1,3,3,133,Loyal Customers,3087.0,771.75
CUST-0483,Cynthia Morgan,Corporate,Central,Texas,Austin,2023-06-20,GEO-0027,326,8,3173.7,1202.24,16,2023-07-14,2025-08-09,2,5,4,254,Loyal Customers,3173.7,396.71
CUST-0484,George Rogers,Home Office,South,North Carolina,Charlotte,2022-07-21,GEO-0015,1,5,7007.45,2583.12,10,2023-02-12,2026-06-30,5,3,5,535,Loyal Customers,7007.45,1401.49
CUST-0485,Aaron Stewart,Corporate,Central,Texas,San Antonio,2023-02-21,GEO-0001,38,10,3536.75,1794.41,21,2023-03-20,2026-05-24,4,5,4,454,Champions,3536.75,353.68
CUST-0486,Melissa Green,Consumer,East,Massachusetts,Boston,2022-10-26,GEO-0002,608,1,535.5,255.27,3,2024-10-31,2024-10-31,1,1,1,111,Low-Value Customers,535.5,535.5
CUST-0487,John King,Corporate,South,Florida,Orlando,2023-08-28,GEO-0021,201,7,4614.15,1467.07,10,2023-09-21,2025-12-12,3,4,4,344,Loyal Customers,4614.15,659.16
CUST-0488,Karen Sanchez,Consumer,Central,Minnesota,Minneapolis,2025-03-12,GEO-0032,51,1,34.2,7.42,2,2026-05-11,2026-05-11,4,1,1,411,New Customers,34.2,34.2
CUST-0489,Adam Young,Consumer,Central,Michigan,Detroit,2023-06-12,GEO-0024,120,7,1307.8,631.06,12,2023-06-16,2026-03-03,3,4,2,342,Potential Loyalists,1307.8,186.83
CUST-0490,Ruth Morales,Home Office,South,Virginia,Richmond,2024-08-01,GEO-0013,370,6,852.6,349.89,11,2024-09-07,2025-06-26,2,4,2,242,At-Risk Customers,852.6,142.1
CUST-0491,Nancy Rivera,Consumer,South,Virginia,Richmond,2023-01-12,GEO-0013,56,7,4150.75,1637.47,23,2023-03-28,2026-05-06,4,4,4,444,Champions,4150.75,592.96
CUST-0492,Christina Cooper,Home Office,West,California,San Jose,2024-12-09,GEO-0011,102,6,3333.3,1534.57,24,2025-03-13,2026-03-21,4,4,4,444,Champions,3333.3,555.55
CUST-0493,Robert Martinez,Home Office,West,California,San Jose,2022-01-14,GEO-0011,94,5,8289.5,3420.56,16,2023-11-19,2026-03-29,4,3,5,435,Loyal Customers,8289.5,1657.9
CUST-0494,Timothy Moore,Home Office,East,Massachusetts,Boston,2022-05-20,GEO-0002,217,5,7702.0,3306.2699999999995,24,2023-08-09,2025-11-26,2,3,5,235,Loyal Customers,7702.0,1540.4
CUST-0495,Raymond Martin,Consumer,South,North Carolina,Charlotte,2024-02-04,GEO-0015,238,3,379.4,174.05,5,2024-06-07,2025-11-05,2,2,1,221,Low-Value Customers,379.4,126.47
CUST-0496,Linda Morris,Corporate,West,California,San Francisco,2022-01-14,GEO-0025,926,1,5506.2,2087.76,4,2023-12-18,2023-12-18,1,1,4,114,At-Risk Customers,5506.2,5506.2
CUST-0497,Jonathan Peterson,Consumer,West,California,San Francisco,2024-12-20,GEO-0025,3,14,7287.55,2851.39,41,2025-03-05,2026-06-28,5,5,5,555,Champions,7287.55,520.54
CUST-0498,Patrick Scott,Corporate,Central,Texas,Dallas,2022-02-05,GEO-0019,228,5,1856.05,873.54,9,2022-07-20,2025-11-15,2,3,3,233,Loyal Customers,1856.05,371.21
CUST-0499,Nicholas Parker,Corporate,East,New York,Buffalo,2022-08-08,GEO-0028,39,16,19210.75,7155.85,35,2022-09-15,2026-05-23,4,5,5,455,Champions,19210.75,1200.67
CUST-0500,Christina Gonzalez,Corporate,East,New Jersey,Newark,2023-01-29,GEO-0018,127,3,13081.0,5488.52,12,2024-01-07,2026-02-24,3,2,5,325,Potential Loyalists,13081.0,4360.33
CUST-0501,Emma Ortiz,Consumer,Central,Ohio,Columbus,2023-07-02,GEO-0004,951,1,798.0,414.46,4,2023-11-23,2023-11-23,1,1,2,112,Low-Value Customers,798.0,798.0
CUST-0502,Heather Gomez,Consumer,South,Florida,Miami,2024-07-29,GEO-0012,212,2,5444.15,2109.65,4,2025-05-12,2025-12-01,2,2,4,224,At-Risk Customers,5444.15,2722.08
CUST-0503,Larry Young,Home Office,East,Massachusetts,Boston,2023-09-07,GEO-0002,216,3,376.6,183.2,6,2024-12-01,2025-11-27,2,2,1,221,Low-Value Customers,376.6,125.53
CUST-0504,Debra Hernandez,Corporate,West,California,San Diego,2022-07-11,GEO-0005,31,7,4695.2,2383.15,21,2022-10-07,2026-05-31,5,4,4,544,Champions,4695.2,670.74
CUST-0505,Stephanie Carter,Consumer,South,Tennessee,Nashville,2022-04-25,GEO-0017,37,4,2949.3,1116.33,9,2023-11-24,2026-05-25,5,3,3,533,Loyal Customers,2949.3,737.32
CUST-0506,Samantha Johnson,Corporate,West,Washington,Spokane,2024-10-20,GEO-0007,427,3,856.1,377.86,4,2024-11-23,2025-04-30,1,2,2,122,Low-Value Customers,856.1,285.37
CUST-0507,Nathan Parker,Corporate,Central,Michigan,Detroit,2025-03-04,GEO-0024,159,2,555.1,233.0,4,2025-12-17,2026-01-23,3,2,1,321,Potential Loyalists,555.1,277.55
CUST-0508,Joyce Gonzalez,Home Office,West,California,San Diego,2023-04-16,GEO-0005,331,4,1588.1,748.61,11,2023-06-09,2025-08-04,2,3,3,233,Loyal Customers,1588.1,397.02
CUST-0509,Betty Stewart,Consumer,West,Washington,Seattle,2023-07-29,GEO-0020,200,1,295.0,188.76,5,2025-12-13,2025-12-13,3,1,1,311,Low-Value Customers,295.0,295.0
CUST-0510,Kelly Cooper,Corporate,West,California,San Diego,2023-01-03,GEO-0005,455,1,339.15,114.3,1,2025-04-02,2025-04-02,1,1,1,111,Low-Value Customers,339.15,339.15
CUST-0511,Kyle Green,Consumer,East,Pennsylvania,Pittsburgh,2025-04-17,GEO-0031,20,13,7805.7,3354.53,30,2025-05-18,2026-06-11,5,5,5,555,Champions,7805.7,600.44
CUST-0512,Charles Gomez,Home Office,Central,Texas,Austin,2022-11-29,GEO-0027,422,1,304.2,120.83,2,2025-05-05,2025-05-05,1,1,1,111,Low-Value Customers,304.2,304.2
CUST-0513,Larry Walker,Corporate,Central,Minnesota,Minneapolis,2025-01-12,GEO-0032,51,16,21531.8,9489.41,38,2025-01-12,2026-05-11,4,5,5,455,Champions,21531.8,1345.74
CUST-0514,Kevin Roberts,Corporate,West,Arizona,Phoenix,2022-06-10,GEO-0026,272,7,4271.3,1818.0300000000002,10,2022-11-18,2025-10-02,2,4,4,244,Loyal Customers,4271.3,610.19
CUST-0515,Nicholas Hall,Consumer,South,Florida,Tampa,2023-04-21,GEO-0009,78,4,907.85,387.71,7,2023-09-24,2026-04-14,4,3,2,432,Potential Loyalists,907.85,226.96
CUST-0516,Julie Martinez,Consumer,South,Florida,Miami,2023-10-31,GEO-0012,17,11,4655.35,1502.6,19,2024-05-02,2026-06-14,5,5,4,554,Champions,4655.35,423.21
CUST-0517,Patricia Wright,Corporate,South,Georgia,Atlanta,2024-10-01,GEO-0010,113,15,7282.95,2987.01,33,2024-11-06,2026-03-10,3,5,5,355,Loyal Customers,7282.95,485.53
CUST-0518,Dorothy Rivera,Corporate,Central,Minnesota,Minneapolis,2024-06-03,GEO-0032,23,15,17715.4,5778.86,44,2024-07-27,2026-06-08,5,5,5,555,Champions,17715.4,1181.03
CUST-0519,Margaret Carter,Consumer,Central,Texas,Dallas,2023-05-20,GEO-0019,346,7,2648.7,1032.85,12,2023-10-19,2025-07-20,2,4,3,243,Loyal Customers,2648.7,378.39
CUST-0520,Catherine Martinez,Consumer,West,Nevada,Las Vegas,2024-02-18,GEO-0029,268,1,80.1,38.96,1,2025-10-06,2025-10-06,2,1,1,211,Low-Value Customers,80.1,80.1
CUST-0521,Catherine Martin,Corporate,Central,Texas,San Antonio,2024-01-09,GEO-0001,335,9,11023.95,4420.55,21,2024-02-05,2025-07-31,2,5,5,255,Loyal Customers,11023.95,1224.88
CUST-0522,Susan Lopez,Consumer,Central,Texas,Austin,2024-06-29,GEO-0027,20,5,5373.0,2148.6499999999996,8,2024-09-24,2026-06-11,5,3,4,534,Loyal Customers,5373.0,1074.6
CUST-0523,George Wright,Consumer,West,Washington,Spokane,2023-01-19,GEO-0007,228,6,1096.5,352.03,11,2023-05-20,2025-11-15,2,4,2,242,At-Risk Customers,1096.5,182.75
CUST-0524,Sharon Edwards,Corporate,South,Florida,Orlando,2022-07-31,GEO-0021,426,2,2539.5,1107.81,5,2023-12-11,2025-05-01,1,2,3,123,At-Risk Customers,2539.5,1269.75
CUST-0525,Patricia Lopez,Consumer,West,Washington,Spokane,2025-05-07,GEO-0007,11,7,7071.55,2889.74,18,2025-06-21,2026-06-20,5,4,5,545,Champions,7071.55,1010.22
CUST-0526,Scott Adams,Home Office,West,California,Los Angeles,2023-08-21,GEO-0008,197,3,401.0,207.17000000000002,3,2024-07-26,2025-12-16,3,2,1,321,Potential Loyalists,401.0,133.67
CUST-0527,Timothy Roberts,Corporate,East,New Jersey,Newark,2025-03-17,GEO-0018,58,5,4627.9,1963.26,20,2025-05-26,2026-05-04,4,3,4,434,Loyal Customers,4627.9,925.58
CUST-0528,Eric Perez,Corporate,East,New York,New York City,2022-10-12,GEO-0014,66,7,927.4,447.49,11,2022-11-20,2026-04-26,4,4,2,442,Potential Loyalists,927.4,132.49
CUST-0529,Steven Hill,Consumer,West,Nevada,Las Vegas,2022-05-10,GEO-0029,186,1,628.2,299.92,2,2025-12-27,2025-12-27,3,1,2,312,Potential Loyalists,628.2,628.2
CUST-0530,Nancy Parker,Consumer,Central,Texas,Austin,2024-09-18,GEO-0027,232,4,1268.5,558.28,9,2024-12-20,2025-11-11,2,3,2,232,At-Risk Customers,1268.5,317.12
CUST-0531,Tyler Martinez,Consumer,East,New Jersey,Newark,2024-10-12,GEO-0018,376,2,3732.95,1140.01,5,2025-05-18,2025-06-20,1,2,4,124,At-Risk Customers,3732.95,1866.48
CUST-0532,Scott Sanchez,Consumer,West,Arizona,Phoenix,2023-09-16,GEO-0026,344,1,528.2,206.0,4,2025-07-22,2025-07-22,2,1,1,211,Low-Value Customers,528.2,528.2
CUST-0533,James Gomez,Consumer,Central,Minnesota,Minneapolis,2023-11-06,GEO-0032,10,3,7816.5,2132.3500000000004,10,2024-07-26,2026-06-21,5,2,5,525,New Customers,7816.5,2605.5
CUST-0534,Jeffrey Nelson,Consumer,West,Arizona,Phoenix,2023-09-08,GEO-0026,25,2,185.2,80.94,4,2024-09-20,2026-06-06,5,2,1,521,New Customers,185.2,92.6
CUST-0535,Carol Sanchez,Consumer,East,New York,Buffalo,2024-03-26,GEO-0028,412,3,5970.1,2347.67,6,2024-05-22,2025-05-15,1,2,4,124,At-Risk Customers,5970.1,1990.03
CUST-0536,Joshua Nguyen,Corporate,South,Virginia,Richmond,2025-03-25,GEO-0013,8,5,1580.5,727.12,19,2025-04-04,2026-06-23,5,3,3,533,Loyal Customers,1580.5,316.1
CUST-0537,Tyler Young,Consumer,Central,Texas,Houston,2024-03-15,GEO-0023,13,6,630.1,256.13,9,2024-08-26,2026-06-18,5,4,2,542,Potential Loyalists,630.1,105.02
CUST-0538,George Anderson,Home Office,East,Pennsylvania,Philadelphia,2025-04-27,GEO-0006,49,3,3152.0,1504.0099999999998,8,2025-05-09,2026-05-13,4,2,4,424,New Customers,3152.0,1050.67
CUST-0539,Helen White,Corporate,West,California,San Francisco,2024-08-03,GEO-0025,288,4,2053.0,1194.8799999999999,13,2024-09-26,2025-09-16,2,3,3,233,Loyal Customers,2053.0,513.25
CUST-0540,Raymond Clark,Consumer,Central,Texas,Dallas,2022-05-22,GEO-0019,954,1,22.0,8.49,1,2023-11-20,2023-11-20,1,1,1,111,Low-Value Customers,22.0,22.0
CUST-0541,Jose Evans,Corporate,West,Arizona,Phoenix,2023-09-13,GEO-0026,139,7,8328.55,3264.46,13,2023-09-25,2026-02-12,3,4,5,345,Loyal Customers,8328.55,1189.79
CUST-0542,Mark Allen,Corporate,South,Florida,Tampa,2024-02-12,GEO-0009,72,2,1789.0,865.4200000000001,11,2026-04-07,2026-04-20,4,2,3,423,New Customers,1789.0,894.5
CUST-0543,Elizabeth Edwards,Home Office,South,Tennessee,Nashville,2025-04-07,GEO-0017,324,2,687.4,278.97999999999996,3,2025-07-10,2025-08-11,2,2,2,222,Low-Value Customers,687.4,343.7
CUST-0544,Stephanie Morgan,Consumer,South,Florida,Orlando,2025-01-18,GEO-0021,153,6,1188.75,501.54,10,2025-05-24,2026-01-29,3,4,2,342,Potential Loyalists,1188.75,198.12
CUST-0545,Robert Campbell,Corporate,West,Washington,Spokane,2022-08-12,GEO-0007,59,4,3975.05,1581.96,10,2022-12-09,2026-05-03,4,3,4,434,Loyal Customers,3975.05,993.76
CUST-0546,Jerry Young,Corporate,Central,Ohio,Columbus,2022-12-07,GEO-0004,170,2,1827.0,762.88,3,2024-10-03,2026-01-12,3,2,3,323,Potential Loyalists,1827.0,913.5
